 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  17. 8.2020    Time:   6:18:56
 Units: L = m    , T = min  , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     2592  0.3360000E+05  0.15000E+02    2     6478     3     3     T
     2593  0.3361500E+05  0.15000E+02    2     6480     3     3     T
     2594  0.3363000E+05  0.15000E+02    2     6482     3     3     T
     2595  0.3364500E+05  0.15000E+02    2     6484     3     3     T
     2596  0.3366000E+05  0.15000E+02    2     6486     3     3     T
     2597  0.3367500E+05  0.15000E+02    2     6488     3     3     T
     2598  0.3369000E+05  0.15000E+02    2     6490     3     3     T
     2599  0.3370500E+05  0.15000E+02    2     6492     3     3     T
     2600  0.3372000E+05  0.15000E+02    2     6494     3     3     T
     2601  0.3373500E+05  0.15000E+02    2     6496     3     3     T
     2602  0.3375000E+05  0.15000E+02    2     6498     3     3     T
     2603  0.3376500E+05  0.15000E+02    2     6500     3     3     T
     2604  0.3378000E+05  0.15000E+02    2     6502     3     3     T
     2605  0.3379500E+05  0.15000E+02    2     6504     3     3     T
     2606  0.3381000E+05  0.15000E+02    2     6506     3     3     T
     2607  0.3382500E+05  0.15000E+02    2     6508     3     3     T
     2608  0.3384000E+05  0.15000E+02    2     6510     3     3     T
     2609  0.3385500E+05  0.15000E+02    2     6512     3     3     T
     2610  0.3387000E+05  0.15000E+02    2     6514     3     3     T
     2611  0.3388500E+05  0.15000E+02    2     6516     3     3     T
     2612  0.3390000E+05  0.15000E+02    2     6518     3     3     T
     2613  0.3391500E+05  0.15000E+02    2     6520     3     3     T
     2614  0.3393000E+05  0.15000E+02    2     6522     3     3     T
     2615  0.3394500E+05  0.15000E+02    2     6524     3     3     T
     2616  0.3396000E+05  0.15000E+02    2     6526     3     3     T
     2617  0.3397500E+05  0.15000E+02    2     6528     3     3     T
     2618  0.3399000E+05  0.15000E+02    2     6530     3     3     T
     2619  0.3400500E+05  0.15000E+02    2     6532     3     3     T
     2620  0.3402000E+05  0.15000E+02    2     6534     3     3     T
     2621  0.3403500E+05  0.15000E+02    2     6536     3     3     T
     2622  0.3405000E+05  0.15000E+02    2     6538     3     3     T
     2623  0.3406500E+05  0.15000E+02    2     6540     3     3     T
     2624  0.3408000E+05  0.15000E+02    2     6542     3     3     T
     2625  0.3409500E+05  0.15000E+02    2     6544     3     3     T
     2626  0.3411000E+05  0.15000E+02    2     6546     3     3     T
     2627  0.3412500E+05  0.15000E+02    2     6548     3     3     T
     2628  0.3414000E+05  0.15000E+02    2     6550     3     3     T
     2629  0.3415500E+05  0.15000E+02    2     6552     3     3     T
     2630  0.3417000E+05  0.15000E+02    2     6554     3     3     T
     2631  0.3418500E+05  0.15000E+02    2     6556     3     3     T
     2632  0.3420000E+05  0.15000E+02    2     6558     3     3     T
     2633  0.3421500E+05  0.15000E+02    2     6560     3     3     T
     2634  0.3423000E+05  0.15000E+02    2     6562     3     3     T
     2635  0.3424500E+05  0.15000E+02    2     6564     3     3     T
     2636  0.3426000E+05  0.15000E+02    2     6566     3     3     T
     2637  0.3427500E+05  0.15000E+02    2     6568     3     3     T
     2638  0.3429000E+05  0.15000E+02    2     6570     3     3     T
     2639  0.3430500E+05  0.15000E+02    2     6572     3     3     T
     2640  0.3432000E+05  0.15000E+02    2     6574     3     3     T
     2641  0.3433500E+05  0.15000E+02    2     6576     3     3     T
     2642  0.3435000E+05  0.15000E+02    2     6578     3     3     T
     2643  0.3436500E+05  0.15000E+02    2     6580     3     3     T
     2644  0.3438000E+05  0.15000E+02    2     6582     3     3     T
     2645  0.3439500E+05  0.15000E+02    2     6584     3     3     T
     2646  0.3441000E+05  0.15000E+02    2     6586     3     3     T
     2647  0.3442500E+05  0.15000E+02    2     6588     3     3     T
     2648  0.3444000E+05  0.15000E+02    2     6590     3     3     T
     2649  0.3445500E+05  0.15000E+02    2     6592     3     3     T
     2650  0.3447000E+05  0.15000E+02    2     6594     3     3     T
     2651  0.3448500E+05  0.15000E+02    2     6596     3     3     T
     2652  0.3450000E+05  0.15000E+02    2     6598     3     3     T
     2653  0.3451500E+05  0.15000E+02    2     6600     3     3     T
     2654  0.3453000E+05  0.15000E+02    2     6602     3     3     T
     2655  0.3454500E+05  0.15000E+02    2     6604     3     3     T
     2656  0.3456000E+05  0.15000E+02    2     6606     3     3     T
     2657  0.3457500E+05  0.15000E+02    2     6608     3     3     T
     2658  0.3459000E+05  0.15000E+02    2     6610     3     3     T
     2659  0.3460500E+05  0.15000E+02    2     6612     3     3     T
     2660  0.3462000E+05  0.15000E+02    2     6614     3     3     T
     2661  0.3463500E+05  0.15000E+02    2     6616     3     3     T
     2662  0.3465000E+05  0.15000E+02    2     6618     3     3     T
     2663  0.3466500E+05  0.15000E+02    2     6620     3     3     T
     2664  0.3468000E+05  0.15000E+02    2     6622     3     3     T
     2665  0.3469500E+05  0.15000E+02    2     6624     3     3     T
     2666  0.3471000E+05  0.15000E+02    2     6626     3     3     T
     2667  0.3472500E+05  0.15000E+02    2     6628     3     3     T
     2668  0.3474000E+05  0.15000E+02    2     6630     3     3     T
     2669  0.3475500E+05  0.15000E+02    2     6632     3     3     T
     2670  0.3477000E+05  0.15000E+02    2     6634     3     3     T
     2671  0.3478500E+05  0.15000E+02    2     6636     3     3     T
     2672  0.3480000E+05  0.15000E+02    2     6638     3     3     T
     2673  0.3481500E+05  0.15000E+02    2     6640     3     3     T
     2674  0.3483000E+05  0.15000E+02    2     6642     3     3     T
     2675  0.3484500E+05  0.15000E+02    2     6644     3     3     T
     2676  0.3486000E+05  0.15000E+02    2     6646     3     3     T
     2677  0.3487500E+05  0.15000E+02    2     6648     3     3     T
     2678  0.3489000E+05  0.15000E+02    2     6650     3     3     T
     2679  0.3490500E+05  0.15000E+02    2     6652     3     3     T
     2680  0.3492000E+05  0.15000E+02    2     6654     3     3     T
     2681  0.3493500E+05  0.15000E+02    2     6656     3     3     T
     2682  0.3495000E+05  0.15000E+02    2     6658     3     3     T
     2683  0.3496500E+05  0.15000E+02    2     6660     3     3     T
     2684  0.3498000E+05  0.15000E+02    3     6663     3     3     T
     2685  0.3499500E+05  0.15000E+02    2     6665     3     3     T
     2686  0.3501000E+05  0.15000E+02    3     6668     3     3     T
     2687  0.3502500E+05  0.15000E+02    2     6670     3     3     T
     2688  0.3504000E+05  0.15000E+02    3     6673     3     3     T
     2689  0.3505500E+05  0.15000E+02    2     6675     3     3     T
     2690  0.3507000E+05  0.15000E+02    3     6678     3     3     T
     2691  0.3508500E+05  0.15000E+02    2     6680     3     3     T
     2692  0.3510000E+05  0.15000E+02    2     6682     3     3     T
     2693  0.3511500E+05  0.15000E+02    2     6684     3     3     T
     2694  0.3513000E+05  0.15000E+02    2     6686     3     3     T
     2695  0.3514500E+05  0.15000E+02    2     6688     3     3     T
     2696  0.3516000E+05  0.15000E+02    2     6690     3     3     T
     2697  0.3517500E+05  0.15000E+02    2     6692     3     3     T
     2698  0.3519000E+05  0.15000E+02    2     6694     3     3     T
     2699  0.3520500E+05  0.15000E+02    2     6696     3     3     T
     2700  0.3522000E+05  0.15000E+02    2     6698     3     3     T
     2701  0.3523500E+05  0.15000E+02    2     6700     3     3     T
     2702  0.3525000E+05  0.15000E+02    2     6702     3     3     T
     2703  0.3526500E+05  0.15000E+02    2     6704     3     3     T
     2704  0.3528000E+05  0.15000E+02    2     6706     3     3     T
     2705  0.3529500E+05  0.15000E+02    2     6708     3     3     T
     2706  0.3531000E+05  0.15000E+02    2     6710     3     3     T
     2707  0.3532500E+05  0.15000E+02    2     6712     3     3     T
     2708  0.3534000E+05  0.15000E+02    2     6714     3     3     T
     2709  0.3535500E+05  0.15000E+02    2     6716     3     3     T
     2710  0.3537000E+05  0.15000E+02    2     6718     3     3     T
     2711  0.3538500E+05  0.15000E+02    2     6720     3     3     T
     2712  0.3540000E+05  0.15000E+02    2     6722     3     3     T
     2713  0.3541500E+05  0.15000E+02    2     6724     3     3     T
     2714  0.3543000E+05  0.15000E+02    2     6726     3     3     T
     2715  0.3544500E+05  0.15000E+02    2     6728     3     3     T
     2716  0.3546000E+05  0.15000E+02    2     6730     3     3     T
     2717  0.3547500E+05  0.15000E+02    2     6732     3     3     T
     2718  0.3549000E+05  0.15000E+02    2     6734     3     3     T
     2719  0.3550500E+05  0.15000E+02    2     6736     3     3     T
     2720  0.3552000E+05  0.15000E+02    2     6738     3     3     T
     2721  0.3553500E+05  0.15000E+02    2     6740     3     3     T
     2722  0.3555000E+05  0.15000E+02    2     6742     3     3     T
     2723  0.3556500E+05  0.15000E+02    2     6744     3     3     T
     2724  0.3558000E+05  0.15000E+02    2     6746     3     3     T
     2725  0.3559500E+05  0.15000E+02    2     6748     3     3     T
     2726  0.3561000E+05  0.15000E+02    2     6750     3     3     T
     2727  0.3562500E+05  0.15000E+02    2     6752     3     3     T
     2728  0.3564000E+05  0.15000E+02    2     6754     3     3     T
     2729  0.3565500E+05  0.15000E+02    2     6756     3     3     T
     2730  0.3567000E+05  0.15000E+02    2     6758     3     3     T
     2731  0.3568500E+05  0.15000E+02    2     6760     3     3     T
     2732  0.3570000E+05  0.15000E+02    2     6762     3     3     T
     2733  0.3571500E+05  0.15000E+02    2     6764     3     3     T
     2734  0.3573000E+05  0.15000E+02    2     6766     3     3     T
     2735  0.3574500E+05  0.15000E+02    2     6768     3     3     T
     2736  0.3576000E+05  0.15000E+02    2     6770     3     3     T
     2737  0.3577500E+05  0.15000E+02    2     6772     3     3     T
     2738  0.3579000E+05  0.15000E+02    2     6774     3     3     T
     2739  0.3580500E+05  0.15000E+02    2     6776     3     3     T
     2740  0.3582000E+05  0.15000E+02    2     6778     3     3     T
     2741  0.3583500E+05  0.15000E+02    2     6780     3     3     T
     2742  0.3585000E+05  0.15000E+02    3     6783     3     3     T
     2743  0.3586500E+05  0.15000E+02    2     6785     3     3     T
     2744  0.3588000E+05  0.15000E+02    3     6788     3     3     T
     2745  0.3589500E+05  0.15000E+02    2     6790     3     3     T
     2746  0.3591000E+05  0.15000E+02    3     6793     3     3     T
     2747  0.3592500E+05  0.15000E+02    2     6795     3     3     T
     2748  0.3594000E+05  0.15000E+02    2     6797     3     3     T
     2749  0.3595500E+05  0.15000E+02    2     6799     3     3     T
     2750  0.3597000E+05  0.15000E+02    2     6801     3     3     T
     2751  0.3598500E+05  0.15000E+02    2     6803     3     3     T
     2752  0.3600000E+05  0.15000E+02    2     6805     3     3     T
     2753  0.3601500E+05  0.15000E+02    2     6807     3     3     T
     2754  0.3603000E+05  0.15000E+02    2     6809     3     3     T
     2755  0.3604500E+05  0.15000E+02    2     6811     3     3     T
     2756  0.3606000E+05  0.15000E+02    2     6813     3     3     T
     2757  0.3607500E+05  0.15000E+02    2     6815     3     3     T
     2758  0.3609000E+05  0.15000E+02    2     6817     3     3     T
     2759  0.3610500E+05  0.15000E+02    2     6819     3     3     T
     2760  0.3612000E+05  0.15000E+02    2     6821     3     3     T
     2761  0.3613500E+05  0.15000E+02    2     6823     3     3     T
     2762  0.3615000E+05  0.15000E+02    2     6825     3     3     T
     2763  0.3616500E+05  0.15000E+02    2     6827     3     3     T
     2764  0.3618000E+05  0.15000E+02    2     6829     3     3     T
     2765  0.3619500E+05  0.15000E+02    2     6831     3     3     T
     2766  0.3621000E+05  0.15000E+02    2     6833     3     3     T
     2767  0.3622500E+05  0.15000E+02    2     6835     3     3     T
     2768  0.3624000E+05  0.15000E+02    2     6837     3     3     T
     2769  0.3625500E+05  0.15000E+02    2     6839     3     3     T
     2770  0.3627000E+05  0.15000E+02    2     6841     3     3     T
     2771  0.3628500E+05  0.15000E+02    2     6843     3     3     T
     2772  0.3630000E+05  0.15000E+02    2     6845     3     3     T
     2773  0.3631500E+05  0.15000E+02    2     6847     3     3     T
     2774  0.3633000E+05  0.15000E+02    2     6849     3     3     T
     2775  0.3634500E+05  0.15000E+02    2     6851     3     3     T
     2776  0.3636000E+05  0.15000E+02    2     6853     3     3     T
     2777  0.3637500E+05  0.15000E+02    2     6855     3     3     T
     2778  0.3639000E+05  0.15000E+02    2     6857     3     3     T
     2779  0.3640500E+05  0.15000E+02    2     6859     3     3     T
     2780  0.3642000E+05  0.15000E+02    2     6861     3     3     T
     2781  0.3643500E+05  0.15000E+02    2     6863     3     3     T
     2782  0.3645000E+05  0.15000E+02    2     6865     3     3     T
     2783  0.3646500E+05  0.15000E+02    2     6867     3     3     T
     2784  0.3648000E+05  0.15000E+02    2     6869     3     3     T
     2785  0.3649500E+05  0.15000E+02    2     6871     3     3     T
     2786  0.3651000E+05  0.15000E+02    2     6873     3     3     T
     2787  0.3652500E+05  0.15000E+02    2     6875     3     3     T
     2788  0.3654000E+05  0.15000E+02    2     6877     3     3     T
     2789  0.3655500E+05  0.15000E+02    2     6879     3     3     T
     2790  0.3657000E+05  0.15000E+02    2     6881     3     3     T
     2791  0.3658500E+05  0.15000E+02    2     6883     3     3     T
     2792  0.3660000E+05  0.15000E+02    2     6885     3     3     T
     2793  0.3661500E+05  0.15000E+02    2     6887     3     3     T
     2794  0.3663000E+05  0.15000E+02    2     6889     3     3     T
     2795  0.3664500E+05  0.15000E+02    2     6891     3     3     T
     2796  0.3666000E+05  0.15000E+02    2     6893     3     3     T
     2797  0.3667500E+05  0.15000E+02    2     6895     3     3     T
     2798  0.3669000E+05  0.15000E+02    2     6897     3     3     T
     2799  0.3670500E+05  0.15000E+02    2     6899     3     3     T
     2800  0.3672000E+05  0.15000E+02    2     6901     3     3     T
     2801  0.3673500E+05  0.15000E+02    2     6903     3     3     T
     2802  0.3675000E+05  0.15000E+02    2     6905     3     3     T
     2803  0.3676500E+05  0.15000E+02    2     6907     3     3     T
     2804  0.3678000E+05  0.15000E+02    2     6909     3     3     T
     2805  0.3679500E+05  0.15000E+02    2     6911     3     3     T
     2806  0.3681000E+05  0.15000E+02    2     6913     3     3     T
     2807  0.3682500E+05  0.15000E+02    2     6915     3     3     T
     2808  0.3684000E+05  0.15000E+02    2     6917     3     3     T
     2809  0.3685500E+05  0.15000E+02    2     6919     3     3     T
     2810  0.3687000E+05  0.15000E+02    2     6921     3     3     T
     2811  0.3688500E+05  0.15000E+02    2     6923     3     3     T
     2812  0.3690000E+05  0.15000E+02    2     6925     3     3     T
     2813  0.3691500E+05  0.15000E+02    2     6927     3     3     T
     2814  0.3693000E+05  0.15000E+02    2     6929     3     3     T
     2815  0.3694500E+05  0.15000E+02    2     6931     3     3     T
     2816  0.3696000E+05  0.15000E+02    2     6933     3     3     T
     2817  0.3697500E+05  0.15000E+02    2     6935     3     3     T
     2818  0.3699000E+05  0.15000E+02    2     6937     3     3     T
     2819  0.3700500E+05  0.15000E+02    2     6939     3     3     T
     2820  0.3702000E+05  0.15000E+02    2     6941     3     3     T
     2821  0.3703500E+05  0.15000E+02    2     6943     3     3     T
     2822  0.3705000E+05  0.15000E+02    2     6945     3     3     T
     2823  0.3706500E+05  0.15000E+02    2     6947     3     3     T
     2824  0.3708000E+05  0.15000E+02    2     6949     3     3     T
     2825  0.3709500E+05  0.15000E+02    2     6951     3     3     T
     2826  0.3711000E+05  0.15000E+02    2     6953     3     3     T
     2827  0.3712500E+05  0.15000E+02    2     6955     3     3     T
     2828  0.3714000E+05  0.15000E+02    2     6957     3     3     T
     2829  0.3715500E+05  0.15000E+02    2     6959     3     3     T
     2830  0.3717000E+05  0.15000E+02    2     6961     3     3     T
     2831  0.3718500E+05  0.15000E+02    2     6963     3     3     T
     2832  0.3720000E+05  0.15000E+02    2     6965     3     3     T
     2833  0.3721500E+05  0.15000E+02    2     6967     3     3     T
     2834  0.3723000E+05  0.15000E+02    2     6969     3     3     T
     2835  0.3724500E+05  0.15000E+02    2     6971     3     3     T
     2836  0.3726000E+05  0.15000E+02    2     6973     3     3     T
     2837  0.3727500E+05  0.15000E+02    2     6975     3     3     T
     2838  0.3729000E+05  0.15000E+02    2     6977     3     3     T
     2839  0.3730500E+05  0.15000E+02    2     6979     3     3     T
     2840  0.3732000E+05  0.15000E+02    2     6981     3     3     T
     2841  0.3733500E+05  0.15000E+02    2     6983     3     3     T
     2842  0.3735000E+05  0.15000E+02    2     6985     3     3     T
     2843  0.3736500E+05  0.15000E+02    2     6987     3     3     T
     2844  0.3738000E+05  0.15000E+02    2     6989     3     3     T
     2845  0.3739500E+05  0.15000E+02    2     6991     3     3     T
     2846  0.3741000E+05  0.15000E+02    2     6993     3     3     T
     2847  0.3742500E+05  0.15000E+02    2     6995     3     3     T
     2848  0.3744000E+05  0.15000E+02    2     6997     3     3     T
     2849  0.3745500E+05  0.15000E+02    2     6999     3     3     T
     2850  0.3747000E+05  0.15000E+02    2     7001     3     3     T
     2851  0.3748500E+05  0.15000E+02    2     7003     3     3     T
     2852  0.3750000E+05  0.15000E+02    2     7005     3     3     T
     2853  0.3751500E+05  0.15000E+02    2     7007     3     3     T
     2854  0.3753000E+05  0.15000E+02    2     7009     3     3     T
     2855  0.3754500E+05  0.15000E+02    2     7011     3     3     T
     2856  0.3756000E+05  0.15000E+02    2     7013     3     3     T
     2857  0.3757500E+05  0.15000E+02    2     7015     3     3     T
     2858  0.3759000E+05  0.15000E+02    2     7017     3     3     T
     2859  0.3760500E+05  0.15000E+02    2     7019     3     3     T
     2860  0.3762000E+05  0.15000E+02    2     7021     3     3     T
     2861  0.3763500E+05  0.15000E+02    2     7023     3     3     T
     2862  0.3765000E+05  0.15000E+02    2     7025     3     3     T
     2863  0.3766500E+05  0.15000E+02    2     7027     3     3     T
     2864  0.3768000E+05  0.15000E+02    2     7029     3     3     T
     2865  0.3769500E+05  0.15000E+02    2     7031     3     3     T
     2866  0.3771000E+05  0.15000E+02    2     7033     3     3     T
     2867  0.3772500E+05  0.15000E+02    2     7035     3     3     T
     2868  0.3774000E+05  0.15000E+02    2     7037     3     3     T
     2869  0.3775500E+05  0.15000E+02    2     7039     3     3     T
     2870  0.3777000E+05  0.15000E+02    2     7041     3     3     T
     2871  0.3778500E+05  0.15000E+02    2     7043     3     3     T
     2872  0.3780000E+05  0.15000E+02    2     7045     3     3     T
     2873  0.3781500E+05  0.15000E+02    2     7047     3     3     T
     2874  0.3783000E+05  0.15000E+02    2     7049     3     3     T
     2875  0.3784500E+05  0.15000E+02    2     7051     3     3     T
     2876  0.3786000E+05  0.15000E+02    2     7053     3     3     T
     2877  0.3787500E+05  0.15000E+02    2     7055     3     3     T
     2878  0.3789000E+05  0.15000E+02    2     7057     3     3     T
     2879  0.3790500E+05  0.15000E+02    2     7059     3     3     T
     2880  0.3792000E+05  0.15000E+02    2     7061     3     3     T
     2881  0.3793500E+05  0.15000E+02    2     7063     3     3     T
     2882  0.3795000E+05  0.15000E+02    2     7065     3     3     T
     2883  0.3796500E+05  0.15000E+02    2     7067     3     3     T
     2884  0.3798000E+05  0.15000E+02    2     7069     3     3     T
     2885  0.3799500E+05  0.15000E+02    2     7071     3     3     T
     2886  0.3801000E+05  0.15000E+02    2     7073     3     3     T
     2887  0.3802500E+05  0.15000E+02    2     7075     3     3     T
     2888  0.3804000E+05  0.15000E+02    2     7077     3     3     T
     2889  0.3805500E+05  0.15000E+02    2     7079     3     3     T
     2890  0.3807000E+05  0.15000E+02    2     7081     3     3     T
     2891  0.3808500E+05  0.15000E+02    2     7083     3     3     T
     2892  0.3810000E+05  0.15000E+02    2     7085     3     3     T
     2893  0.3811500E+05  0.15000E+02    2     7087     3     3     T
     2894  0.3813000E+05  0.15000E+02    2     7089     3     3     T
     2895  0.3814500E+05  0.15000E+02    2     7091     3     3     T
     2896  0.3816000E+05  0.15000E+02    2     7093     3     3     T
     2897  0.3817500E+05  0.15000E+02    2     7095     3     3     T
     2898  0.3819000E+05  0.15000E+02    2     7097     3     3     T
     2899  0.3820500E+05  0.15000E+02    2     7099     3     3     T
     2900  0.3822000E+05  0.15000E+02    2     7101     3     3     T
     2901  0.3823500E+05  0.15000E+02    2     7103     3     3     T
     2902  0.3825000E+05  0.15000E+02    2     7105     3     3     T
     2903  0.3826500E+05  0.15000E+02    2     7107     3     3     T
     2904  0.3828000E+05  0.15000E+02    2     7109     3     3     T
     2905  0.3829500E+05  0.15000E+02    2     7111     3     3     T
     2906  0.3831000E+05  0.15000E+02    2     7113     3     3     T
     2907  0.3832500E+05  0.15000E+02    2     7115     3     3     T
     2908  0.3834000E+05  0.15000E+02    2     7117     3     3     T
     2909  0.3835500E+05  0.15000E+02    2     7119     3     3     T
     2910  0.3837000E+05  0.15000E+02    2     7121     3     3     T
     2911  0.3838500E+05  0.15000E+02    2     7123     3     3     T
     2912  0.3840000E+05  0.15000E+02    2     7125     3     3     T
     2913  0.3841500E+05  0.15000E+02    2     7127     3     3     T
     2914  0.3843000E+05  0.15000E+02    2     7129     3     3     T
     2915  0.3844500E+05  0.15000E+02    2     7131     3     3     T
     2916  0.3846000E+05  0.15000E+02    2     7133     3     3     T
     2917  0.3847500E+05  0.15000E+02    2     7135     3     3     T
     2918  0.3849000E+05  0.15000E+02    2     7137     3     3     T
     2919  0.3850500E+05  0.15000E+02    2     7139     3     3     T
     2920  0.3852000E+05  0.15000E+02    2     7141     3     3     T
     2921  0.3853500E+05  0.15000E+02    2     7143     3     3     T
     2922  0.3855000E+05  0.15000E+02    2     7145     3     3     T
     2923  0.3856500E+05  0.15000E+02    2     7147     3     3     T
     2924  0.3858000E+05  0.15000E+02    2     7149     3     3     T
     2925  0.3859500E+05  0.15000E+02    2     7151     3     3     T
     2926  0.3861000E+05  0.15000E+02    2     7153     3     3     T
     2927  0.3862500E+05  0.15000E+02    2     7155     3     3     T
     2928  0.3864000E+05  0.15000E+02    2     7157     3     3     T
     2929  0.3865500E+05  0.15000E+02    2     7159     3     3     T
     2930  0.3867000E+05  0.15000E+02    2     7161     3     3     T
     2931  0.3868500E+05  0.15000E+02    2     7163     3     3     T
     2932  0.3870000E+05  0.15000E+02    2     7165     3     3     T
     2933  0.3871500E+05  0.15000E+02    2     7167     3     3     T
     2934  0.3873000E+05  0.15000E+02    2     7169     3     3     T
     2935  0.3874500E+05  0.15000E+02    2     7171     3     3     T
     2936  0.3876000E+05  0.15000E+02    2     7173     3     3     T
     2937  0.3877500E+05  0.15000E+02    2     7175     3     3     T
     2938  0.3879000E+05  0.15000E+02    2     7177     3     3     T
     2939  0.3880500E+05  0.15000E+02    2     7179     3     3     T
     2940  0.3882000E+05  0.15000E+02    2     7181     3     3     T
     2941  0.3883500E+05  0.15000E+02    2     7183     3     3     T
     2942  0.3885000E+05  0.15000E+02    2     7185     3     3     T
     2943  0.3886500E+05  0.15000E+02    2     7187     3     3     T
     2944  0.3888000E+05  0.15000E+02    2     7189     3     3     T
     2945  0.3889500E+05  0.15000E+02    2     7191     3     3     T
     2946  0.3891000E+05  0.15000E+02    2     7193     3     3     T
     2947  0.3892500E+05  0.15000E+02    2     7195     3     3     T
     2948  0.3894000E+05  0.15000E+02    2     7197     3     3     T
     2949  0.3895500E+05  0.15000E+02    2     7199     3     3     T
     2950  0.3897000E+05  0.15000E+02    2     7201     3     3     T
     2951  0.3898500E+05  0.15000E+02    2     7203     3     3     T
     2952  0.3900000E+05  0.15000E+02    2     7205     3     3     T
     2953  0.3901500E+05  0.15000E+02    2     7207     3     3     T
     2954  0.3903000E+05  0.15000E+02    2     7209     3     3     T
     2955  0.3904500E+05  0.15000E+02    2     7211     3     3     T
     2956  0.3906000E+05  0.15000E+02    2     7213     3     3     T
     2957  0.3907500E+05  0.15000E+02    2     7215     3     3     T
     2958  0.3909000E+05  0.15000E+02    2     7217     3     3     T
     2959  0.3910500E+05  0.15000E+02    2     7219     3     3     T
     2960  0.3912000E+05  0.15000E+02    2     7221     3     3     T
     2961  0.3913500E+05  0.15000E+02    2     7223     3     3     T
     2962  0.3915000E+05  0.15000E+02    2     7225     3     3     T
     2963  0.3916500E+05  0.15000E+02    2     7227     3     3     T
     2964  0.3918000E+05  0.15000E+02    2     7229     3     3     T
     2965  0.3919500E+05  0.15000E+02    2     7231     3     3     T
     2966  0.3921000E+05  0.15000E+02    2     7233     3     3     T
     2967  0.3922500E+05  0.15000E+02    2     7235     3     3     T
     2968  0.3924000E+05  0.15000E+02    2     7237     3     3     T
     2969  0.3925500E+05  0.15000E+02    2     7239     3     3     T
     2970  0.3927000E+05  0.15000E+02    2     7241     3     3     T
     2971  0.3928500E+05  0.15000E+02    2     7243     3     3     T
     2972  0.3930000E+05  0.15000E+02    2     7245     3     3     T
     2973  0.3931500E+05  0.15000E+02    2     7247     3     3     T
     2974  0.3933000E+05  0.15000E+02    2     7249     3     3     T
     2975  0.3934500E+05  0.15000E+02    2     7251     3     3     T
     2976  0.3936000E+05  0.15000E+02    2     7253     3     3     T
     2977  0.3937500E+05  0.15000E+02    2     7255     3     3     T
     2978  0.3939000E+05  0.15000E+02    2     7257     3     3     T
     2979  0.3940500E+05  0.15000E+02    2     7259     3     3     T
     2980  0.3942000E+05  0.15000E+02    2     7261     3     3     T
     2981  0.3943500E+05  0.15000E+02    2     7263     3     3     T
     2982  0.3945000E+05  0.15000E+02    2     7265     3     3     T
     2983  0.3946500E+05  0.15000E+02    2     7267     3     3     T
     2984  0.3948000E+05  0.15000E+02    2     7269     3     3     T
     2985  0.3949500E+05  0.15000E+02    2     7271     3     3     T
     2986  0.3951000E+05  0.15000E+02    2     7273     3     3     T
     2987  0.3952500E+05  0.15000E+02    2     7275     3     3     T
     2988  0.3954000E+05  0.15000E+02    2     7277     3     3     T
     2989  0.3955500E+05  0.15000E+02    2     7279     3     3     T
     2990  0.3957000E+05  0.15000E+02    2     7281     3     3     T
     2991  0.3958500E+05  0.15000E+02    2     7283     3     3     T
     2992  0.3960000E+05  0.15000E+02    2     7285     3     3     T
     2993  0.3961500E+05  0.15000E+02    2     7287     3     3     T
     2994  0.3963000E+05  0.15000E+02    2     7289     3     3     T
     2995  0.3964500E+05  0.15000E+02    2     7291     3     3     T
     2996  0.3966000E+05  0.15000E+02    2     7293     3     3     T
     2997  0.3967500E+05  0.15000E+02    2     7295     3     3     T
     2998  0.3969000E+05  0.15000E+02    2     7297     3     3     T
     2999  0.3970500E+05  0.15000E+02    2     7299     3     3     T
     3000  0.3972000E+05  0.15000E+02    2     7301     3     3     T
     3001  0.3973500E+05  0.15000E+02    2     7303     3     3     T
     3002  0.3975000E+05  0.15000E+02    2     7305     3     3     T
     3003  0.3976500E+05  0.15000E+02    2     7307     3     3     T
     3004  0.3978000E+05  0.15000E+02    2     7309     3     3     T
     3005  0.3979500E+05  0.15000E+02    2     7311     3     3     T
     3006  0.3981000E+05  0.15000E+02    2     7313     3     3     T
     3007  0.3982500E+05  0.15000E+02    2     7315     3     3     T
     3008  0.3984000E+05  0.15000E+02    2     7317     3     3     T
     3009  0.3985500E+05  0.15000E+02    2     7319     3     3     T
     3010  0.3987000E+05  0.15000E+02    2     7321     3     3     T
     3011  0.3988500E+05  0.15000E+02    2     7323     3     3     T
     3012  0.3990000E+05  0.15000E+02    2     7325     3     3     T
     3013  0.3991500E+05  0.15000E+02    2     7327     3     3     T
     3014  0.3993000E+05  0.15000E+02    2     7329     3     3     T
     3015  0.3994500E+05  0.15000E+02    2     7331     3     3     T
     3016  0.3996000E+05  0.15000E+02    2     7333     3     3     T
     3017  0.3997500E+05  0.15000E+02    2     7335     3     3     T
     3018  0.3999000E+05  0.15000E+02    2     7337     3     3     T
     3019  0.4000500E+05  0.15000E+02    2     7339     3     3     T
     3020  0.4002000E+05  0.15000E+02    2     7341     3     3     T
     3021  0.4003500E+05  0.15000E+02    2     7343     3     3     T
     3022  0.4005000E+05  0.15000E+02    2     7345     3     3     T
     3023  0.4006500E+05  0.15000E+02    2     7347     3     3     T
     3024  0.4008000E+05  0.15000E+02    2     7349     3     3     T
