

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

 38220.00000  0.568549E-01  0.000000E+00 -0.357801E-02  0.000000E+00  0.588340E+00  -1000.000      0.000      4.241    2544
 38235.00000  0.569543E-01  0.000000E+00 -0.357242E-02  0.000000E+00  0.588356E+00  -1000.000      0.000      4.240    2545
 38250.00000  0.570613E-01  0.000000E+00 -0.356689E-02  0.000000E+00  0.588372E+00  -1000.000      0.000      4.242    2546
 38265.00000  0.571681E-01  0.000000E+00 -0.356142E-02  0.000000E+00  0.588389E+00  -1000.000      0.000      4.244    2547
 38280.00000  0.572980E-01  0.000000E+00 -0.355600E-02  0.000000E+00  0.588406E+00  -1000.000      0.000      4.249    2548
 38295.00000  0.574319E-01  0.000000E+00 -0.355063E-02  0.000000E+00  0.588424E+00  -1000.000      0.000      4.255    2549
 38310.00000  0.575360E-01  0.000000E+00 -0.354532E-02  0.000000E+00  0.588442E+00  -1000.000      0.000      4.257    2550
 38325.00000  0.576215E-01  0.000000E+00 -0.354006E-02  0.000000E+00  0.588460E+00  -1000.000      0.000      4.259    2551
 38340.00000  0.577066E-01  0.000000E+00 -0.353485E-02  0.000000E+00  0.588478E+00  -1000.000      0.000      4.264    2552
 38355.00000  0.578467E-01  0.000000E+00 -0.352969E-02  0.000000E+00  0.588497E+00  -1000.000      0.000      4.266    2553
 38370.00000  0.579361E-01  0.000000E+00 -0.352458E-02  0.000000E+00  0.588516E+00  -1000.000      0.000      4.266    2554
 38385.00000  0.580532E-01  0.000000E+00 -0.351952E-02  0.000000E+00  0.588535E+00  -1000.000      0.000      4.266    2555
 38400.00000  0.581897E-01  0.000000E+00 -0.351451E-02  0.000000E+00  0.588554E+00  -1000.000      0.000      4.264    2556
 38415.00000  0.582913E-01  0.000000E+00 -0.350955E-02  0.000000E+00  0.588572E+00  -1000.000      0.000      4.265    2557
 38430.00000  0.583841E-01  0.000000E+00 -0.350464E-02  0.000000E+00  0.588591E+00  -1000.000      0.000      4.265    2558
 38445.00000  0.584828E-01  0.000000E+00 -0.349978E-02  0.000000E+00  0.588610E+00  -1000.000      0.000      4.266    2559
 38460.00000  0.585734E-01  0.000000E+00 -0.349497E-02  0.000000E+00  0.588629E+00  -1000.000      0.000      4.263    2560
 38475.00000  0.586555E-01  0.000000E+00 -0.349020E-02  0.000000E+00  0.588647E+00  -1000.000      0.000      4.264    2561
 38490.00000  0.587678E-01  0.000000E+00 -0.348548E-02  0.000000E+00  0.588666E+00  -1000.000      0.000      4.265    2562
 38505.00000  0.588440E-01  0.000000E+00 -0.348080E-02  0.000000E+00  0.588685E+00  -1000.000      0.000      4.266    2563
 38520.00000  0.589123E-01  0.000000E+00 -0.347618E-02  0.000000E+00  0.588704E+00  -1000.000      0.000      4.267    2564
 38535.00000  0.589909E-01  0.000000E+00 -0.347159E-02  0.000000E+00  0.588724E+00  -1000.000      0.000      4.271    2565
 38550.00000  0.590492E-01  0.000000E+00 -0.346706E-02  0.000000E+00  0.588743E+00  -1000.000      0.000      4.273    2566
 38565.00000  0.591092E-01  0.000000E+00 -0.346256E-02  0.000000E+00  0.588763E+00  -1000.000      0.000      4.276    2567
 38580.00000  0.591635E-01  0.000000E+00 -0.345811E-02  0.000000E+00  0.588784E+00  -1000.000      0.000      4.282    2568
 38595.00000  0.592138E-01  0.000000E+00 -0.345371E-02  0.000000E+00  0.588805E+00  -1000.000      0.000      4.288    2569
 38610.00000  0.592601E-01  0.000000E+00 -0.344935E-02  0.000000E+00  0.588826E+00  -1000.000      0.000      4.291    2570
 38625.00000  0.593023E-01  0.000000E+00 -0.344503E-02  0.000000E+00  0.588848E+00  -1000.000      0.000      4.295    2571
 38640.00000  0.593390E-01  0.000000E+00 -0.344075E-02  0.000000E+00  0.588870E+00  -1000.000      0.000      4.298    2572
 38655.00000  0.593704E-01  0.000000E+00 -0.343651E-02  0.000000E+00  0.588892E+00  -1000.000      0.000      4.306    2573
 38670.00000  0.594028E-01  0.000000E+00 -0.343232E-02  0.000000E+00  0.588915E+00  -1000.000      0.000      4.310    2574
 38685.00000  0.594301E-01  0.000000E+00 -0.342817E-02  0.000000E+00  0.588939E+00  -1000.000      0.000      4.315    2575
 38700.00000  0.594523E-01  0.000000E+00 -0.342405E-02  0.000000E+00  0.588963E+00  -1000.000      0.000      4.321    2576
 38715.00000  0.594773E-01  0.000000E+00 -0.341998E-02  0.000000E+00  0.588988E+00  -1000.000      0.000      4.331    2577
 38730.00000  0.594875E-01  0.000000E+00 -0.341595E-02  0.000000E+00  0.589013E+00  -1000.000      0.000      4.335    2578
 38745.00000  0.594981E-01  0.000000E+00 -0.341196E-02  0.000000E+00  0.589039E+00  -1000.000      0.000      4.339    2579
 38760.00000  0.595084E-01  0.000000E+00 -0.340801E-02  0.000000E+00  0.589065E+00  -1000.000      0.000      4.349    2580
 38775.00000  0.595186E-01  0.000000E+00 -0.340409E-02  0.000000E+00  0.589092E+00  -1000.000      0.000      4.357    2581
 38790.00000  0.595284E-01  0.000000E+00 -0.340021E-02  0.000000E+00  0.589120E+00  -1000.000      0.000      4.362    2582
 38805.00000  0.595377E-01  0.000000E+00 -0.339638E-02  0.000000E+00  0.589148E+00  -1000.000      0.000      4.367    2583
 38820.00000  0.595468E-01  0.000000E+00 -0.339258E-02  0.000000E+00  0.589176E+00  -1000.000      0.000      4.376    2584
 38835.00000  0.595556E-01  0.000000E+00 -0.338881E-02  0.000000E+00  0.589205E+00  -1000.000      0.000      4.387    2585
 38850.00000  0.595646E-01  0.000000E+00 -0.338508E-02  0.000000E+00  0.589235E+00  -1000.000      0.000      4.392    2586
 38865.00000  0.595734E-01  0.000000E+00 -0.338139E-02  0.000000E+00  0.589264E+00  -1000.000      0.000      4.397    2587
 38880.00000  0.595781E-01  0.000000E+00 -0.337774E-02  0.000000E+00  0.589295E+00  -1000.000      0.000      4.408    2588
 38895.00000  0.595832E-01  0.000000E+00 -0.337412E-02  0.000000E+00  0.589326E+00  -1000.000      0.000      4.417    2589
 38910.00000  0.595889E-01  0.000000E+00 -0.337054E-02  0.000000E+00  0.589358E+00  -1000.000      0.000      4.423    2590
 38925.00000  0.595941E-01  0.000000E+00 -0.336699E-02  0.000000E+00  0.589390E+00  -1000.000      0.000      4.429    2591
 38940.00000  0.596003E-01  0.000000E+00 -0.336348E-02  0.000000E+00  0.589423E+00  -1000.000      0.000      4.441    2592
 38955.00000  0.596065E-01  0.000000E+00 -0.336000E-02  0.000000E+00  0.589456E+00  -1000.000      0.000      4.451    2593
 38970.00000  0.596127E-01  0.000000E+00 -0.335655E-02  0.000000E+00  0.589491E+00  -1000.000      0.000      4.457    2594
 38985.00000  0.596189E-01  0.000000E+00 -0.335314E-02  0.000000E+00  0.589525E+00  -1000.000      0.000      4.463    2595
 39000.00000  0.596276E-01  0.000000E+00 -0.334976E-02  0.000000E+00  0.589561E+00  -1000.000      0.000      4.477    2596
 39015.00000  0.596364E-01  0.000000E+00 -0.334642E-02  0.000000E+00  0.589597E+00  -1000.000      0.000      4.490    2597
 39030.00000  0.596450E-01  0.000000E+00 -0.334311E-02  0.000000E+00  0.589634E+00  -1000.000      0.000      4.498    2598
 39045.00000  0.596537E-01  0.000000E+00 -0.333983E-02  0.000000E+00  0.589672E+00  -1000.000      0.000      4.507    2599
 39060.00000  0.596623E-01  0.000000E+00 -0.333657E-02  0.000000E+00  0.589711E+00  -1000.000      0.000      4.522    2600
 39075.00000  0.596713E-01  0.000000E+00 -0.333332E-02  0.000000E+00  0.589750E+00  -1000.000      0.000      4.531    2601
 39090.00000  0.596801E-01  0.000000E+00 -0.333010E-02  0.000000E+00  0.589790E+00  -1000.000      0.000      4.537    2602
 39105.00000  0.596888E-01  0.000000E+00 -0.332689E-02  0.000000E+00  0.589830E+00  -1000.000      0.000      4.544    2603
 39120.00000  0.596978E-01  0.000000E+00 -0.332370E-02  0.000000E+00  0.589872E+00  -1000.000      0.000      4.558    2604
 39135.00000  0.597068E-01  0.000000E+00 -0.332053E-02  0.000000E+00  0.589914E+00  -1000.000      0.000      4.572    2605
 39150.00000  0.597158E-01  0.000000E+00 -0.331737E-02  0.000000E+00  0.589957E+00  -1000.000      0.000      4.579    2606
 39165.00000  0.597245E-01  0.000000E+00 -0.331424E-02  0.000000E+00  0.590000E+00  -1000.000      0.000      4.586    2607
 39180.00000  0.597334E-01  0.000000E+00 -0.331112E-02  0.000000E+00  0.590044E+00  -1000.000      0.000      4.597    2608
 39195.00000  0.597425E-01  0.000000E+00 -0.330801E-02  0.000000E+00  0.590089E+00  -1000.000      0.000      4.609    2609
 39210.00000  0.597514E-01  0.000000E+00 -0.330493E-02  0.000000E+00  0.590134E+00  -1000.000      0.000      4.614    2610
 39225.00000  0.597603E-01  0.000000E+00 -0.330186E-02  0.000000E+00  0.590180E+00  -1000.000      0.000      4.620    2611
 39240.00000  0.597693E-01  0.000000E+00 -0.329881E-02  0.000000E+00  0.590226E+00  -1000.000      0.000      4.629    2612
 39255.00000  0.597782E-01  0.000000E+00 -0.329577E-02  0.000000E+00  0.590273E+00  -1000.000      0.000      4.640    2613
 39270.00000  0.597873E-01  0.000000E+00 -0.329275E-02  0.000000E+00  0.590321E+00  -1000.000      0.000      4.644    2614
 39285.00000  0.597961E-01  0.000000E+00 -0.328975E-02  0.000000E+00  0.590368E+00  -1000.000      0.000      4.649    2615
 39300.00000  0.598051E-01  0.000000E+00 -0.328676E-02  0.000000E+00  0.590417E+00  -1000.000      0.000      4.657    2616
 39315.00000  0.598139E-01  0.000000E+00 -0.328380E-02  0.000000E+00  0.590465E+00  -1000.000      0.000      4.665    2617
 39330.00000  0.598229E-01  0.000000E+00 -0.328084E-02  0.000000E+00  0.590514E+00  -1000.000      0.000      4.669    2618
 39345.00000  0.598319E-01  0.000000E+00 -0.327791E-02  0.000000E+00  0.590563E+00  -1000.000      0.000      4.673    2619
 39360.00000  0.598385E-01  0.000000E+00 -0.327498E-02  0.000000E+00  0.590613E+00  -1000.000      0.000      4.679    2620
 39375.00000  0.598460E-01  0.000000E+00 -0.327208E-02  0.000000E+00  0.590663E+00  -1000.000      0.000      4.685    2621
 39390.00000  0.598532E-01  0.000000E+00 -0.326919E-02  0.000000E+00  0.590713E+00  -1000.000      0.000      4.687    2622
 39405.00000  0.598602E-01  0.000000E+00 -0.326632E-02  0.000000E+00  0.590763E+00  -1000.000      0.000      4.690    2623
 39420.00000  0.598673E-01  0.000000E+00 -0.326346E-02  0.000000E+00  0.590814E+00  -1000.000      0.000      4.696    2624
 39435.00000  0.598832E-01  0.000000E+00 -0.326062E-02  0.000000E+00  0.590865E+00  -1000.000      0.000      4.703    2625
 39450.00000  0.599025E-01  0.000000E+00 -0.325779E-02  0.000000E+00  0.590917E+00  -1000.000      0.000      4.705    2626
 39465.00000  0.599228E-01  0.000000E+00 -0.325498E-02  0.000000E+00  0.590968E+00  -1000.000      0.000      4.707    2627
 39480.00000  0.599487E-01  0.000000E+00 -0.325218E-02  0.000000E+00  0.591019E+00  -1000.000      0.000      4.709    2628
 39495.00000  0.599790E-01  0.000000E+00 -0.324940E-02  0.000000E+00  0.591071E+00  -1000.000      0.000      4.711    2629
 39510.00000  0.600126E-01  0.000000E+00 -0.324664E-02  0.000000E+00  0.591122E+00  -1000.000      0.000      4.708    2630
 39525.00000  0.600629E-01  0.000000E+00 -0.324389E-02  0.000000E+00  0.591173E+00  -1000.000      0.000      4.706    2631
 39540.00000  0.601194E-01  0.000000E+00 -0.324115E-02  0.000000E+00  0.591223E+00  -1000.000      0.000      4.694    2632
 39555.00000  0.601584E-01  0.000000E+00 -0.323843E-02  0.000000E+00  0.591272E+00  -1000.000      0.000      4.682    2633
 39570.00000  0.601989E-01  0.000000E+00 -0.323573E-02  0.000000E+00  0.591320E+00  -1000.000      0.000      4.676    2634
 39585.00000  0.602472E-01  0.000000E+00 -0.323304E-02  0.000000E+00  0.591367E+00  -1000.000      0.000      4.671    2635
 39600.00000  0.602886E-01  0.000000E+00 -0.323036E-02  0.000000E+00  0.591414E+00  -1000.000      0.000      4.656    2636
 39615.00000  0.603315E-01  0.000000E+00 -0.322770E-02  0.000000E+00  0.591459E+00  -1000.000      0.000      4.643    2637
 39630.00000  0.603786E-01  0.000000E+00 -0.322506E-02  0.000000E+00  0.591503E+00  -1000.000      0.000      4.635    2638
 39645.00000  0.604424E-01  0.000000E+00 -0.322242E-02  0.000000E+00  0.591547E+00  -1000.000      0.000      4.627    2639
 39660.00000  0.605519E-01  0.000000E+00 -0.321981E-02  0.000000E+00  0.591589E+00  -1000.000      0.000      4.610    2640
 39675.00000  0.606134E-01  0.000000E+00 -0.321720E-02  0.000000E+00  0.591630E+00  -1000.000      0.000      4.592    2641
 39690.00000  0.606755E-01  0.000000E+00 -0.321461E-02  0.000000E+00  0.591670E+00  -1000.000      0.000      4.584    2642
 39705.00000  0.607493E-01  0.000000E+00 -0.321204E-02  0.000000E+00  0.591709E+00  -1000.000      0.000      4.576    2643
 39720.00000  0.608459E-01  0.000000E+00 -0.320948E-02  0.000000E+00  0.591747E+00  -1000.000      0.000      4.561    2644
 39735.00000  0.609257E-01  0.000000E+00 -0.320693E-02  0.000000E+00  0.591784E+00  -1000.000      0.000      4.548    2645
 39750.00000  0.609953E-01  0.000000E+00 -0.320440E-02  0.000000E+00  0.591820E+00  -1000.000      0.000      4.540    2646
 39765.00000  0.610650E-01  0.000000E+00 -0.320188E-02  0.000000E+00  0.591856E+00  -1000.000      0.000      4.532    2647
 39780.00000  0.611802E-01  0.000000E+00 -0.319937E-02  0.000000E+00  0.591891E+00  -1000.000      0.000      4.519    2648
 39795.00000  0.612330E-01  0.000000E+00 -0.319688E-02  0.000000E+00  0.591924E+00  -1000.000      0.000      4.506    2649
 39810.00000  0.613041E-01  0.000000E+00 -0.319440E-02  0.000000E+00  0.591957E+00  -1000.000      0.000      4.500    2650
 39825.00000  0.613407E-01  0.000000E+00 -0.319194E-02  0.000000E+00  0.591990E+00  -1000.000      0.000      4.494    2651
 39840.00000  0.614642E-01  0.000000E+00 -0.318949E-02  0.000000E+00  0.592021E+00  -1000.000      0.000      4.481    2652
 39855.00000  0.615461E-01  0.000000E+00 -0.318705E-02  0.000000E+00  0.592052E+00  -1000.000      0.000      4.471    2653
 39870.00000  0.616179E-01  0.000000E+00 -0.318462E-02  0.000000E+00  0.592082E+00  -1000.000      0.000      4.466    2654
 39885.00000  0.616652E-01  0.000000E+00 -0.318221E-02  0.000000E+00  0.592112E+00  -1000.000      0.000      4.462    2655
 39900.00000  0.617093E-01  0.000000E+00 -0.317981E-02  0.000000E+00  0.592142E+00  -1000.000      0.000      4.467    2656
 39915.00000  0.617654E-01  0.000000E+00 -0.317743E-02  0.000000E+00  0.592174E+00  -1000.000      0.000      4.476    2657
 39930.00000  0.617988E-01  0.000000E+00 -0.317506E-02  0.000000E+00  0.592205E+00  -1000.000      0.000      4.479    2658
 39945.00000  0.618221E-01  0.000000E+00 -0.317270E-02  0.000000E+00  0.592237E+00  -1000.000      0.000      4.482    2659
 39960.00000  0.618441E-01  0.000000E+00 -0.317035E-02  0.000000E+00  0.592269E+00  -1000.000      0.000      4.483    2660
 39975.00000  0.618704E-01  0.000000E+00 -0.316802E-02  0.000000E+00  0.592301E+00  -1000.000      0.000      4.488    2661
 39990.00000  0.603704E-01  0.000000E+00 -0.466802E-02  0.000000E+00  0.592333E+00    -14.428      0.000      4.488    2662
 40005.00000  0.603980E-01  0.000000E+00 -0.464042E-02  0.000000E+00  0.592366E+00    -14.883      0.000      4.489    2663
 40020.00000  0.604265E-01  0.000000E+00 -0.461192E-02  0.000000E+00  0.592398E+00    -15.465      0.000      4.492    2664
 40035.00000  0.604464E-01  0.000000E+00 -0.459197E-02  0.000000E+00  0.592431E+00    -15.991      0.000      4.497    2665
 40050.00000  0.604610E-01  0.000000E+00 -0.457746E-02  0.000000E+00  0.592464E+00    -16.382      0.000      4.499    2666
 40065.00000  0.604740E-01  0.000000E+00 -0.456443E-02  0.000000E+00  0.592498E+00    -16.758      0.000      4.501    2667
 40080.00000  0.604883E-01  0.000000E+00 -0.455016E-02  0.000000E+00  0.592531E+00    -17.160      0.000      4.505    2668
 40095.00000  0.605034E-01  0.000000E+00 -0.453501E-02  0.000000E+00  0.592565E+00    -17.583      0.000      4.510    2669
 40110.00000  0.605181E-01  0.000000E+00 -0.452027E-02  0.000000E+00  0.592600E+00    -17.992      0.000      4.511    2670
 40125.00000  0.605334E-01  0.000000E+00 -0.450497E-02  0.000000E+00  0.592634E+00    -18.424      0.000      4.512    2671
 40140.00000  0.605471E-01  0.000000E+00 -0.449127E-02  0.000000E+00  0.592668E+00    -18.799      0.000      4.518    2672
 40155.00000  0.605592E-01  0.000000E+00 -0.447921E-02  0.000000E+00  0.592704E+00    -19.138      0.000      4.526    2673
 40170.00000  0.605643E-01  0.000000E+00 -0.447408E-02  0.000000E+00  0.592740E+00    -19.264      0.000      4.529    2674
 40185.00000  0.590451E-01  0.000000E+00 -0.599330E-02  0.000000E+00  0.592775E+00     -3.038      0.000      4.533    2675
 40200.00000  0.590502E-01  0.000000E+00 -0.598821E-02  0.000000E+00  0.592812E+00     -3.070      0.000      4.541    2676
 40215.00000  0.590544E-01  0.000000E+00 -0.598398E-02  0.000000E+00  0.592849E+00     -3.101      0.000      4.551    2677
 40230.00000  0.590584E-01  0.000000E+00 -0.597998E-02  0.000000E+00  0.592887E+00     -3.129      0.000      4.555    2678
 40245.00000  0.590626E-01  0.000000E+00 -0.597578E-02  0.000000E+00  0.592925E+00     -3.159      0.000      4.560    2679
 40260.00000  0.590671E-01  0.000000E+00 -0.597134E-02  0.000000E+00  0.592964E+00     -3.188      0.000      4.571    2680
 40275.00000  0.590713E-01  0.000000E+00 -0.596712E-02  0.000000E+00  0.593004E+00     -3.217      0.000      4.580    2681
 40290.00000  0.590762E-01  0.000000E+00 -0.596217E-02  0.000000E+00  0.593044E+00     -3.247      0.000      4.586    2682
 40305.00000  0.590809E-01  0.000000E+00 -0.595754E-02  0.000000E+00  0.593084E+00     -3.276      0.000      4.592    2683
 40320.00000  0.590846E-01  0.000000E+00 -0.595386E-02  0.000000E+00  0.593125E+00     -3.302      0.000      4.603    2684
 40335.00000  0.590887E-01  0.000000E+00 -0.594975E-02  0.000000E+00  0.593167E+00     -3.329      0.000      4.615    2685
 40350.00000  0.590935E-01  0.000000E+00 -0.594491E-02  0.000000E+00  0.593209E+00     -3.358      0.000      4.620    2686
 40365.00000  0.590980E-01  0.000000E+00 -0.594042E-02  0.000000E+00  0.593251E+00     -3.385      0.000      4.626    2687
 40380.00000  0.591028E-01  0.000000E+00 -0.593562E-02  0.000000E+00  0.593294E+00     -3.413      0.000      4.641    2688
 40395.00000  0.591073E-01  0.000000E+00 -0.593114E-02  0.000000E+00  0.593338E+00     -3.440      0.000      4.653    2689
 40410.00000  0.591118E-01  0.000000E+00 -0.592664E-02  0.000000E+00  0.593383E+00     -3.467      0.000      4.659    2690
 40425.00000  0.591170E-01  0.000000E+00 -0.592137E-02  0.000000E+00  0.593428E+00     -3.496      0.000      4.665    2691
 40440.00000  0.591224E-01  0.000000E+00 -0.591600E-02  0.000000E+00  0.593473E+00     -3.524      0.000      4.678    2692
 40455.00000  0.591276E-01  0.000000E+00 -0.591077E-02  0.000000E+00  0.593520E+00     -3.552      0.000      4.689    2693
 40470.00000  0.591323E-01  0.000000E+00 -0.590607E-02  0.000000E+00  0.593567E+00     -3.578      0.000      4.694    2694
 40485.00000  0.591384E-01  0.000000E+00 -0.590006E-02  0.000000E+00  0.593614E+00     -3.609      0.000      4.699    2695
 40500.00000  0.591444E-01  0.000000E+00 -0.589406E-02  0.000000E+00  0.593661E+00     -3.638      0.000      4.708    2696
 40515.00000  0.591490E-01  0.000000E+00 -0.588938E-02  0.000000E+00  0.593709E+00     -3.663      0.000      4.718    2697
 40530.00000  0.591535E-01  0.000000E+00 -0.588486E-02  0.000000E+00  0.593758E+00     -3.688      0.000      4.722    2698
 40545.00000  0.591583E-01  0.000000E+00 -0.588011E-02  0.000000E+00  0.593806E+00     -3.712      0.000      4.727    2699
 40560.00000  0.591628E-01  0.000000E+00 -0.587561E-02  0.000000E+00  0.593856E+00     -3.736      0.000      4.734    2700
 40575.00000  0.591671E-01  0.000000E+00 -0.587130E-02  0.000000E+00  0.593905E+00     -3.759      0.000      4.742    2701
 40590.00000  0.591723E-01  0.000000E+00 -0.586614E-02  0.000000E+00  0.593955E+00     -3.785      0.000      4.745    2702
 40605.00000  0.591768E-01  0.000000E+00 -0.586166E-02  0.000000E+00  0.594005E+00     -3.807      0.000      4.748    2703
 40620.00000  0.591815E-01  0.000000E+00 -0.585695E-02  0.000000E+00  0.594055E+00     -3.831      0.000      4.755    2704
 40635.00000  0.591859E-01  0.000000E+00 -0.585251E-02  0.000000E+00  0.594105E+00     -3.853      0.000      4.760    2705
 40650.00000  0.591900E-01  0.000000E+00 -0.584837E-02  0.000000E+00  0.594156E+00     -3.882      0.000      4.763    2706
 40665.00000  0.591942E-01  0.000000E+00 -0.584420E-02  0.000000E+00  0.594207E+00     -3.910      0.000      4.766    2707
 40680.00000  0.591986E-01  0.000000E+00 -0.583980E-02  0.000000E+00  0.594258E+00     -3.939      0.000      4.767    2708
 40695.00000  0.592038E-01  0.000000E+00 -0.583466E-02  0.000000E+00  0.594309E+00     -3.972      0.000      4.772    2709
 40710.00000  0.592084E-01  0.000000E+00 -0.583001E-02  0.000000E+00  0.594360E+00     -4.001      0.000      4.774    2710
 40725.00000  0.592132E-01  0.000000E+00 -0.582519E-02  0.000000E+00  0.594411E+00     -4.032      0.000      4.777    2711
 40740.00000  0.592167E-01  0.000000E+00 -0.582171E-02  0.000000E+00  0.594463E+00     -4.056      0.000      4.781    2712
 40755.00000  0.592203E-01  0.000000E+00 -0.581811E-02  0.000000E+00  0.594514E+00     -4.081      0.000      4.782    2713
 40770.00000  0.592244E-01  0.000000E+00 -0.581396E-02  0.000000E+00  0.594566E+00     -4.108      0.000      4.782    2714
 40785.00000  0.592288E-01  0.000000E+00 -0.580959E-02  0.000000E+00  0.594617E+00     -4.136      0.000      4.783    2715
 40800.00000  0.592317E-01  0.000000E+00 -0.580671E-02  0.000000E+00  0.594669E+00     -4.157      0.000      4.787    2716
 40815.00000  0.592341E-01  0.000000E+00 -0.580433E-02  0.000000E+00  0.594720E+00     -4.176      0.000      4.788    2717
 40830.00000  0.592364E-01  0.000000E+00 -0.580199E-02  0.000000E+00  0.594772E+00     -4.194      0.000      4.783    2718
 40845.00000  0.592388E-01  0.000000E+00 -0.579962E-02  0.000000E+00  0.594822E+00     -4.213      0.000      4.778    2719
 40860.00000  0.592449E-01  0.000000E+00 -0.579354E-02  0.000000E+00  0.594873E+00     -4.249      0.000      4.783    2720
 40875.00000  0.592531E-01  0.000000E+00 -0.578532E-02  0.000000E+00  0.594924E+00     -4.293      0.000      4.785    2721
 40890.00000  0.592652E-01  0.000000E+00 -0.577320E-02  0.000000E+00  0.594975E+00     -4.356      0.000      4.779    2722
 40905.00000  0.592761E-01  0.000000E+00 -0.576233E-02  0.000000E+00  0.595025E+00     -4.409      0.000      4.774    2723
 40920.00000  0.592941E-01  0.000000E+00 -0.574433E-02  0.000000E+00  0.595075E+00     -4.501      0.000      4.766    2724
 40935.00000  0.593106E-01  0.000000E+00 -0.572783E-02  0.000000E+00  0.595124E+00     -4.575      0.000      4.761    2725
 40950.00000  0.593323E-01  0.000000E+00 -0.570608E-02  0.000000E+00  0.595173E+00     -4.684      0.000      4.759    2726
 40965.00000  0.593509E-01  0.000000E+00 -0.568748E-02  0.000000E+00  0.595221E+00     -4.767      0.000      4.757    2727
 40980.00000  0.593647E-01  0.000000E+00 -0.567368E-02  0.000000E+00  0.595270E+00     -4.835      0.000      4.751    2728
 40995.00000  0.593830E-01  0.000000E+00 -0.565538E-02  0.000000E+00  0.595317E+00     -4.946      0.000      4.742    2729
 41010.00000  0.594133E-01  0.000000E+00 -0.562508E-02  0.000000E+00  0.595364E+00     -5.138      0.000      4.739    2730
 41025.00000  0.594553E-01  0.000000E+00 -0.558308E-02  0.000000E+00  0.595411E+00     -5.397      0.000      4.736    2731
 41040.00000  0.594874E-01  0.000000E+00 -0.555098E-02  0.000000E+00  0.595458E+00     -5.583      0.000      4.732    2732
 41055.00000  0.595446E-01  0.000000E+00 -0.549383E-02  0.000000E+00  0.595504E+00     -5.958      0.000      4.724    2733
 41070.00000  0.595992E-01  0.000000E+00 -0.543923E-02  0.000000E+00  0.595549E+00     -6.319      0.000      4.720    2734
 41085.00000  0.596706E-01  0.000000E+00 -0.536783E-02  0.000000E+00  0.595595E+00     -6.926      0.000      4.717    2735
 41100.00000  0.597067E-01  0.000000E+00 -0.533168E-02  0.000000E+00  0.595639E+00     -7.167      0.000      4.710    2736
 41115.00000  0.597480E-01  0.000000E+00 -0.529043E-02  0.000000E+00  0.595683E+00     -7.558      0.000      4.701    2737
 41130.00000  0.598123E-01  0.000000E+00 -0.522608E-02  0.000000E+00  0.595727E+00     -8.203      0.000      4.699    2738
 41145.00000  0.598509E-01  0.000000E+00 -0.518753E-02  0.000000E+00  0.595771E+00     -8.594      0.000      4.698    2739
 41160.00000  0.599155E-01  0.000000E+00 -0.512288E-02  0.000000E+00  0.595814E+00     -9.372      0.000      4.691    2740
 41175.00000  0.599910E-01  0.000000E+00 -0.504743E-02  0.000000E+00  0.595857E+00    -10.326      0.000      4.681    2741
 41190.00000  0.600439E-01  0.000000E+00 -0.499448E-02  0.000000E+00  0.595899E+00    -11.096      0.000      4.676    2742
 41205.00000  0.600928E-01  0.000000E+00 -0.494558E-02  0.000000E+00  0.595941E+00    -11.848      0.000      4.672    2743
 41220.00000  0.601299E-01  0.000000E+00 -0.490853E-02  0.000000E+00  0.595982E+00    -12.428      0.000      4.668    2744
 41235.00000  0.601747E-01  0.000000E+00 -0.486368E-02  0.000000E+00  0.596023E+00    -13.385      0.000      4.655    2745
 41250.00000  0.602271E-01  0.000000E+00 -0.481133E-02  0.000000E+00  0.596063E+00    -14.441      0.000      4.658    2746
 41265.00000  0.602926E-01  0.000000E+00 -0.474578E-02  0.000000E+00  0.596104E+00    -15.878      0.000      4.662    2747
 41280.00000  0.603553E-01  0.000000E+00 -0.468308E-02  0.000000E+00  0.596145E+00    -17.636      0.000      4.662    2748
 41295.00000  0.604320E-01  0.000000E+00 -0.460643E-02  0.000000E+00  0.596187E+00    -19.831      0.000      4.664    2749
 41310.00000  0.605025E-01  0.000000E+00 -0.453593E-02  0.000000E+00  0.596228E+00    -22.530      0.000      4.661    2750
 41325.00000  0.605677E-01  0.000000E+00 -0.447068E-02  0.000000E+00  0.596268E+00    -25.039      0.000      4.659    2751
 41340.00000  0.606345E-01  0.000000E+00 -0.440393E-02  0.000000E+00  0.596309E+00    -28.623      0.000      4.658    2752
 41355.00000  0.606949E-01  0.000000E+00 -0.434348E-02  0.000000E+00  0.596350E+00    -31.808      0.000      4.658    2753
 41370.00000  0.607537E-01  0.000000E+00 -0.428468E-02  0.000000E+00  0.596390E+00    -36.118      0.000      4.656    2754
 41385.00000  0.608113E-01  0.000000E+00 -0.422708E-02  0.000000E+00  0.596431E+00    -40.361      0.000      4.655    2755
 41400.00000  0.608736E-01  0.000000E+00 -0.416483E-02  0.000000E+00  0.596471E+00    -46.608      0.000      4.652    2756
 41415.00000  0.609225E-01  0.000000E+00 -0.411593E-02  0.000000E+00  0.596511E+00    -51.610      0.000      4.650    2757
 41430.00000  0.609621E-01  0.000000E+00 -0.407633E-02  0.000000E+00  0.596551E+00    -56.988      0.000      4.648    2758
